iteration,criteria,mean,median
ft3OAkgXclTUNw1jVr0a3loyx,migraine,0.1376710340047672,0.11111111111111105
ft3OAkgXclTUNw1jVr0a3loyx,slicc_sle,0.11949566743431447,0.11111111111111105
9FyD3hyWOPLwWJGzcg3vpCESs,aha_kawasaki,0.08063602538895288,0.05263157894736836
9FyD3hyWOPLwWJGzcg3vpCESs,eular_acr_sle,0.09065166077734273,0.11111111111111105
9FyD3hyWOPLwWJGzcg3vpCESs,mcas_alternative,0.019388006932531676,0
9FyD3hyWOPLwWJGzcg3vpCESs,mcas_consortium,0.07937926328628224,0.05263157894736836
9FyD3hyWOPLwWJGzcg3vpCESs,migraine,0.13855551291268134,0.11111111111111105
9FyD3hyWOPLwWJGzcg3vpCESs,slicc_sle,0.1193892133718936,0.11111111111111105
YqptUf92cJ4aediDmwP5XYWRY,aha_kawasaki,0.07995187226331261,0.05263157894736836
YqptUf92cJ4aediDmwP5XYWRY,eular_acr_sle,0.09119567066689281,0.11111111111111105
YqptUf92cJ4aediDmwP5XYWRY,mcas_alternative,0.01959662863918956,0
YqptUf92cJ4aediDmwP5XYWRY,mcas_consortium,0.07959346285014465,0.05263157894736836
YqptUf92cJ4aediDmwP5XYWRY,migraine,0.13800657828094257,0.11111111111111105
YqptUf92cJ4aediDmwP5XYWRY,slicc_sle,0.117142123456412,0.11111111111111105
fcuBlgqeATh0wjhvo3mBmSqXk,aha_kawasaki,0.08074403052461548,0.05263157894736836
fcuBlgqeATh0wjhvo3mBmSqXk,eular_acr_sle,0.09105868680608269,0.11111111111111105
fcuBlgqeATh0wjhvo3mBmSqXk,mcas_alternative,0.019509514549840862,0
fcuBlgqeATh0wjhvo3mBmSqXk,mcas_consortium,0.07977128577758379,0.05263157894736836
fcuBlgqeATh0wjhvo3mBmSqXk,migraine,0.1366992360792646,0.11111111111111105
fcuBlgqeATh0wjhvo3mBmSqXk,slicc_sle,0.11902391479587912,0.11111111111111105
GmScWGcQ3Rub57tzQSBWuxp2v,aha_kawasaki,0.08034534966443267,0.05263157894736836
GmScWGcQ3Rub57tzQSBWuxp2v,eular_acr_sle,0.0913549261091095,0.11111111111111105
GmScWGcQ3Rub57tzQSBWuxp2v,mcas_alternative,0.019405382561597306,0
GmScWGcQ3Rub57tzQSBWuxp2v,mcas_consortium,0.07958031511047678,0.05263157894736836
GmScWGcQ3Rub57tzQSBWuxp2v,migraine,0.13909230167352213,0.11111111111111105
GmScWGcQ3Rub57tzQSBWuxp2v,slicc_sle,0.1180803983158055,0.11111111111111105
Unzj6uBIEgSApGDclwEtLc9Lw,aha_kawasaki,0.07991086437297751,0.05263157894736836
Unzj6uBIEgSApGDclwEtLc9Lw,eular_acr_sle,0.09032722247508593,0.11111111111111105
Unzj6uBIEgSApGDclwEtLc9Lw,mcas_alternative,0.019340324804544246,0
Unzj6uBIEgSApGDclwEtLc9Lw,mcas_consortium,0.08015423341773495,0.05263157894736836
Unzj6uBIEgSApGDclwEtLc9Lw,migraine,0.13807053657692447,0.11111111111111105
Unzj6uBIEgSApGDclwEtLc9Lw,slicc_sle,0.11897282394055164,0.11111111111111105
4lDnTN67zQuikmw8JPfdaQ9a9,aha_kawasaki,0.07939361133259261,0.05263157894736836
4lDnTN67zQuikmw8JPfdaQ9a9,eular_acr_sle,0.0911674570267219,0.11111111111111105
4lDnTN67zQuikmw8JPfdaQ9a9,mcas_alternative,0.01960173433976855,0
4lDnTN67zQuikmw8JPfdaQ9a9,mcas_consortium,0.08041340127229252,0.05263157894736836
4lDnTN67zQuikmw8JPfdaQ9a9,migraine,0.13817337102818714,0.11111111111111105
4lDnTN67zQuikmw8JPfdaQ9a9,slicc_sle,0.11933149364042046,0.11111111111111105
Hei6LNMQckFSAw3DfmVkGkqNB,aha_kawasaki,0.08136003128321306,0.05263157894736836
Hei6LNMQckFSAw3DfmVkGkqNB,eular_acr_sle,0.0915909640803283,0.11111111111111105
Hei6LNMQckFSAw3DfmVkGkqNB,mcas_alternative,0.01943590677358789,0
Hei6LNMQckFSAw3DfmVkGkqNB,mcas_consortium,0.07959606690542609,0.05263157894736836
Hei6LNMQckFSAw3DfmVkGkqNB,migraine,0.13798801685190434,0.11111111111111105
Hei6LNMQckFSAw3DfmVkGkqNB,slicc_sle,0.11835049066093851,0.11111111111111105
AGHfnqxXfSlfKsEQKYasTT2za,aha_kawasaki,0.08015410335297485,0.05263157894736836
AGHfnqxXfSlfKsEQKYasTT2za,eular_acr_sle,0.08945732681705364,0.05263157894736836
AGHfnqxXfSlfKsEQKYasTT2za,mcas_alternative,0.019429586621163137,0
AGHfnqxXfSlfKsEQKYasTT2za,mcas_consortium,0.0799169189381394,0.05263157894736836
AGHfnqxXfSlfKsEQKYasTT2za,migraine,0.139695767435107,0.11111111111111105
AGHfnqxXfSlfKsEQKYasTT2za,slicc_sle,0.11755714906121378,0.11111111111111105
2nU22tR1lySnSywM9ITfAEUWd,aha_kawasaki,0.08026575969540231,0.05263157894736836
2nU22tR1lySnSywM9ITfAEUWd,eular_acr_sle,0.09172107074716547,0.11111111111111105
2nU22tR1lySnSywM9ITfAEUWd,mcas_alternative,0.01950559800194541,0
2nU22tR1lySnSywM9ITfAEUWd,mcas_consortium,0.07863137784807979,0.05263157894736836
2nU22tR1lySnSywM9ITfAEUWd,migraine,0.13831452050055132,0.11111111111111105
2nU22tR1lySnSywM9ITfAEUWd,slicc_sle,0.11878161502874318,0.11111111111111105
3tyvSDqOHbAHQ6Cs8566KYkji,aha_kawasaki,0.08102042765500253,0.05263157894736836
3tyvSDqOHbAHQ6Cs8566KYkji,eular_acr_sle,0.09051689289024208,0.11111111111111105
3tyvSDqOHbAHQ6Cs8566KYkji,mcas_alternative,0.019411738020304853,0
3tyvSDqOHbAHQ6Cs8566KYkji,mcas_consortium,0.07954992242113149,0.05263157894736836
3tyvSDqOHbAHQ6Cs8566KYkji,migraine,0.13694168557608083,0.11111111111111105
3tyvSDqOHbAHQ6Cs8566KYkji,slicc_sle,0.11955778239234398,0.11111111111111105
pDiBpVe4zhQcba7d9bpQFdEMH,aha_kawasaki,0.08102523486107871,0.05263157894736836
pDiBpVe4zhQcba7d9bpQFdEMH,eular_acr_sle,0.0908877004898114,0.11111111111111105
pDiBpVe4zhQcba7d9bpQFdEMH,mcas_alternative,0.019360050403500386,0
pDiBpVe4zhQcba7d9bpQFdEMH,mcas_consortium,0.08047531892450996,0.05263157894736836
pDiBpVe4zhQcba7d9bpQFdEMH,migraine,0.13922037001100443,0.11111111111111105
pDiBpVe4zhQcba7d9bpQFdEMH,slicc_sle,0.11953813633115944,0.11111111111111105
QXWtfYFwcaCyc5zqvapveDhWL,aha_kawasaki,0.08008748917058447,0.05263157894736836
QXWtfYFwcaCyc5zqvapveDhWL,eular_acr_sle,0.09127421174177346,0.11111111111111105
QXWtfYFwcaCyc5zqvapveDhWL,mcas_alternative,0.019375103779935184,0
QXWtfYFwcaCyc5zqvapveDhWL,mcas_consortium,0.07986107311544638,0.05263157894736836
QXWtfYFwcaCyc5zqvapveDhWL,migraine,0.13869375227631253,0.11111111111111105
QXWtfYFwcaCyc5zqvapveDhWL,slicc_sle,0.11901767950529031,0.11111111111111105
EnRGsUrZ6ys4DgelVhTB7g9w3,aha_kawasaki,0.07977805903129878,0.05263157894736836
EnRGsUrZ6ys4DgelVhTB7g9w3,eular_acr_sle,0.09166030086781292,0.11111111111111105
EnRGsUrZ6ys4DgelVhTB7g9w3,mcas_alternative,0.019346219539567402,0
EnRGsUrZ6ys4DgelVhTB7g9w3,mcas_consortium,0.0797707768207869,0.05263157894736836
EnRGsUrZ6ys4DgelVhTB7g9w3,migraine,0.14105175293537914,0.11111111111111105
EnRGsUrZ6ys4DgelVhTB7g9w3,slicc_sle,0.11889844514416084,0.11111111111111105
XK1521OAd30nJpvVQrD1z9Xbs,aha_kawasaki,0.0798691782717718,0.05263157894736836
XK1521OAd30nJpvVQrD1z9Xbs,eular_acr_sle,0.09257485556641169,0.11111111111111105
XK1521OAd30nJpvVQrD1z9Xbs,mcas_alternative,0.019245944118235773,0
XK1521OAd30nJpvVQrD1z9Xbs,mcas_consortium,0.08016907724046171,0.05263157894736836
XK1521OAd30nJpvVQrD1z9Xbs,migraine,0.13817346185684484,0.11111111111111105
XK1521OAd30nJpvVQrD1z9Xbs,slicc_sle,0.11917241413920157,0.11111111111111105
TW2OZKPQ9Q2dPjmTZ6lrlxtIz,aha_kawasaki,0.0810376292292112,0.05263157894736836
TW2OZKPQ9Q2dPjmTZ6lrlxtIz,eular_acr_sle,0.09083553019423983,0.11111111111111105
TW2OZKPQ9Q2dPjmTZ6lrlxtIz,mcas_alternative,0.019608170933145406,0
TW2OZKPQ9Q2dPjmTZ6lrlxtIz,mcas_consortium,0.07903804890593626,0.05263157894736836
TW2OZKPQ9Q2dPjmTZ6lrlxtIz,migraine,0.1381695683612792,0.11111111111111105
TW2OZKPQ9Q2dPjmTZ6lrlxtIz,slicc_sle,0.11872143119389895,0.11111111111111105
TensvCCe84ktmETBs04B0d12N,aha_kawasaki,0.0797897160850193,0.05263157894736836
TensvCCe84ktmETBs04B0d12N,eular_acr_sle,0.09114669820094258,0.11111111111111105
TensvCCe84ktmETBs04B0d12N,mcas_alternative,0.01938426553746768,0
TensvCCe84ktmETBs04B0d12N,mcas_consortium,0.08025877476659339,0.05263157894736836
TensvCCe84ktmETBs04B0d12N,migraine,0.13953650189861114,0.11111111111111105
TensvCCe84ktmETBs04B0d12N,slicc_sle,0.11792799803959254,0.11111111111111105
58p06MqIge09t83vAJ3PN1JDD,aha_kawasaki,0.08000094133873692,0.05263157894736836
58p06MqIge09t83vAJ3PN1JDD,eular_acr_sle,0.0919058049265762,0.11111111111111105
58p06MqIge09t83vAJ3PN1JDD,mcas_alternative,0.0194996516005425,0
58p06MqIge09t83vAJ3PN1JDD,mcas_consortium,0.07996221751836993,0.05263157894736836
58p06MqIge09t83vAJ3PN1JDD,migraine,0.13894342494006406,0.11111111111111105
58p06MqIge09t83vAJ3PN1JDD,slicc_sle,0.11874552696504247,0.11111111111111105
2h1D9IYo04116ITTUMOK3kBzK,aha_kawasaki,0.08054719951879401,0.05263157894736836
2h1D9IYo04116ITTUMOK3kBzK,eular_acr_sle,0.0905270847964193,0.09999999999999998
2h1D9IYo04116ITTUMOK3kBzK,mcas_alternative,0.019343957314602398,0
2h1D9IYo04116ITTUMOK3kBzK,mcas_consortium,0.07985999531021055,0.05263157894736836
2h1D9IYo04116ITTUMOK3kBzK,migraine,0.13860853833693168,0.11111111111111105
2h1D9IYo04116ITTUMOK3kBzK,slicc_sle,0.11862690249092146,0.11111111111111105
YQcx1MEzmeyVOzhE1BnrbT5oE,aha_kawasaki,0.08037288202548694,0.05263157894736836
YQcx1MEzmeyVOzhE1BnrbT5oE,eular_acr_sle,0.09089627945288642,0.11111111111111105
YQcx1MEzmeyVOzhE1BnrbT5oE,mcas_alternative,0.019588695281897463,0
YQcx1MEzmeyVOzhE1BnrbT5oE,mcas_consortium,0.08034463052747419,0.05263157894736836
YQcx1MEzmeyVOzhE1BnrbT5oE,migraine,0.13916058336084633,0.11111111111111105
YQcx1MEzmeyVOzhE1BnrbT5oE,slicc_sle,0.1182159389619803,0.11111111111111105
XqCB39O8T7bqDbYTNtgVqeFG2,aha_kawasaki,0.08147252366247772,0.05263157894736836
XqCB39O8T7bqDbYTNtgVqeFG2,eular_acr_sle,0.08996301344131398,0.0714285714285714
XqCB39O8T7bqDbYTNtgVqeFG2,mcas_alternative,0.01959939459835993,0
XqCB39O8T7bqDbYTNtgVqeFG2,mcas_consortium,0.08008918380068773,0.05263157894736836
XqCB39O8T7bqDbYTNtgVqeFG2,migraine,0.13809556623782263,0.11111111111111105
XqCB39O8T7bqDbYTNtgVqeFG2,slicc_sle,0.11899384652899116,0.11111111111111105
AJgDkyebOZqjPhfrpwftfjTXW,aha_kawasaki,0.07975750342537442,0.05263157894736836
AJgDkyebOZqjPhfrpwftfjTXW,eular_acr_sle,0.09131071799498476,0.11111111111111105
AJgDkyebOZqjPhfrpwftfjTXW,mcas_alternative,0.01939380830400771,0
AJgDkyebOZqjPhfrpwftfjTXW,mcas_consortium,0.08021466546619103,0.05263157894736836
AJgDkyebOZqjPhfrpwftfjTXW,migraine,0.13836482435766148,0.11111111111111105
AJgDkyebOZqjPhfrpwftfjTXW,slicc_sle,0.11652199864677104,0.11111111111111105
MtWDlY3RlWcuAuZuGqlIrXkKo,aha_kawasaki,0.07989795141366994,0.05263157894736836
MtWDlY3RlWcuAuZuGqlIrXkKo,eular_acr_sle,0.09114213081086342,0.11111111111111105
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_alternative,0.01947102980903118,0
MtWDlY3RlWcuAuZuGqlIrXkKo,mcas_consortium,0.07948960169508203,0.05263157894736836
MtWDlY3RlWcuAuZuGqlIrXkKo,migraine,0.1387353214370016,0.11111111111111105
MtWDlY3RlWcuAuZuGqlIrXkKo,slicc_sle,0.11861024655975094,0.11111111111111105
57T8vVrliAJsQXFJEtgLUjUbf,aha_kawasaki,0.08064048818786254,0.05263157894736836
57T8vVrliAJsQXFJEtgLUjUbf,eular_acr_sle,0.09147517137009364,0.11111111111111105
57T8vVrliAJsQXFJEtgLUjUbf,mcas_alternative,0.01950741509943623,0
57T8vVrliAJsQXFJEtgLUjUbf,mcas_consortium,0.07939297008865302,0.05263157894736836
57T8vVrliAJsQXFJEtgLUjUbf,migraine,0.13990601656272048,0.11111111111111105
57T8vVrliAJsQXFJEtgLUjUbf,slicc_sle,0.11814541443124045,0.11111111111111105
57nziBBFdm1IUQMq8BW5L4jV7,aha_kawasaki,0.08012815274434279,0.05263157894736836
57nziBBFdm1IUQMq8BW5L4jV7,eular_acr_sle,0.09173496412350436,0.11111111111111105
57nziBBFdm1IUQMq8BW5L4jV7,mcas_alternative,0.019343622760766035,0
57nziBBFdm1IUQMq8BW5L4jV7,mcas_consortium,0.07892466299201965,0.05263157894736836
57nziBBFdm1IUQMq8BW5L4jV7,migraine,0.13942933984548314,0.11111111111111105
57nziBBFdm1IUQMq8BW5L4jV7,slicc_sle,0.11802912886916885,0.11111111111111105
TRquxFvlDgr1V67IogLGQ7m0i,aha_kawasaki,0.08076860461364212,0.05263157894736836
TRquxFvlDgr1V67IogLGQ7m0i,eular_acr_sle,0.0923755658014989,0.11111111111111105
TRquxFvlDgr1V67IogLGQ7m0i,mcas_alternative,0.019508832484977832,0
TRquxFvlDgr1V67IogLGQ7m0i,mcas_consortium,0.07960444674730514,0.05263157894736836
TRquxFvlDgr1V67IogLGQ7m0i,migraine,0.1384420331747921,0.11111111111111105
TRquxFvlDgr1V67IogLGQ7m0i,slicc_sle,0.1183373384017193,0.11111111111111105
dlMsrseX9womGV7TYBrmvPUti,aha_kawasaki,0.08037649482647694,0.05263157894736836
dlMsrseX9womGV7TYBrmvPUti,eular_acr_sle,0.09044778562751,0.07692307692307698
dlMsrseX9womGV7TYBrmvPUti,mcas_alternative,0.019476213629230528,0
dlMsrseX9womGV7TYBrmvPUti,mcas_consortium,0.07999191175884791,0.05263157894736836
dlMsrseX9womGV7TYBrmvPUti,migraine,0.13812019051082358,0.11111111111111105
dlMsrseX9womGV7TYBrmvPUti,slicc_sle,0.11712589913685598,0.11111111111111105
KFz0zyNAE6OPd0l18od3h4vEP,aha_kawasaki,0.0800623182081965,0.05263157894736836
KFz0zyNAE6OPd0l18od3h4vEP,eular_acr_sle,0.09138139949853633,0.11111111111111105
KFz0zyNAE6OPd0l18od3h4vEP,mcas_alternative,0.019430938438201775,0
KFz0zyNAE6OPd0l18od3h4vEP,mcas_consortium,0.07823965230113815,0.05263157894736836
KFz0zyNAE6OPd0l18od3h4vEP,migraine,0.1395566805624774,0.11111111111111105
KFz0zyNAE6OPd0l18od3h4vEP,slicc_sle,0.11811150318174035,0.11111111111111105
AMiesswvZtBygJ0dXQgak5wxi,aha_kawasaki,0.07990106519411329,0.05263157894736836
AMiesswvZtBygJ0dXQgak5wxi,eular_acr_sle,0.090712905294921,0.11111111111111105
AMiesswvZtBygJ0dXQgak5wxi,mcas_alternative,0.019358982210770568,0
AMiesswvZtBygJ0dXQgak5wxi,mcas_consortium,0.07991037377613977,0.05263157894736836
AMiesswvZtBygJ0dXQgak5wxi,migraine,0.137390189079488,0.11111111111111105
AMiesswvZtBygJ0dXQgak5wxi,slicc_sle,0.11745996840628155,0.11111111111111105
r56HnULPXT069mYALwuOIoZEb,aha_kawasaki,0.08018791363390339,0.05263157894736836
r56HnULPXT069mYALwuOIoZEb,eular_acr_sle,0.09078810089032856,0.11111111111111105
r56HnULPXT069mYALwuOIoZEb,mcas_alternative,0.019495991390736475,0
r56HnULPXT069mYALwuOIoZEb,mcas_consortium,0.08047921035843479,0.05263157894736836
r56HnULPXT069mYALwuOIoZEb,migraine,0.13967794695119923,0.11111111111111105
r56HnULPXT069mYALwuOIoZEb,slicc_sle,0.11887434324857679,0.11111111111111105
FNvuUrTZl38JlHsYhMzgoqpVW,aha_kawasaki,0.08096813663805093,0.05263157894736836
FNvuUrTZl38JlHsYhMzgoqpVW,eular_acr_sle,0.09096958067837747,0.11111111111111105
FNvuUrTZl38JlHsYhMzgoqpVW,mcas_alternative,0.01943323506423598,0
FNvuUrTZl38JlHsYhMzgoqpVW,mcas_consortium,0.08026537539093946,0.05263157894736836
FNvuUrTZl38JlHsYhMzgoqpVW,migraine,0.13850523312907345,0.11111111111111105
FNvuUrTZl38JlHsYhMzgoqpVW,slicc_sle,0.11713010245973694,0.11111111111111105
fGPJLcZTfvyrClols69IM6nwa,aha_kawasaki,0.08015972393094625,0.05263157894736836
fGPJLcZTfvyrClols69IM6nwa,eular_acr_sle,0.09169269930358688,0.11111111111111105
fGPJLcZTfvyrClols69IM6nwa,mcas_alternative,0.019645788111933377,0
fGPJLcZTfvyrClols69IM6nwa,mcas_consortium,0.07971602807033976,0.05263157894736836
fGPJLcZTfvyrClols69IM6nwa,migraine,0.13950822274286512,0.11111111111111105
fGPJLcZTfvyrClols69IM6nwa,slicc_sle,0.1190573059384329,0.11111111111111105
niHJWi8iY4svn4ncInoFlZPkw,aha_kawasaki,0.08012013938237801,0.05263157894736836
niHJWi8iY4svn4ncInoFlZPkw,eular_acr_sle,0.09167287671492137,0.11111111111111105
niHJWi8iY4svn4ncInoFlZPkw,mcas_alternative,0.019429044771852467,0
niHJWi8iY4svn4ncInoFlZPkw,mcas_consortium,0.07888806815014429,0.05263157894736836
niHJWi8iY4svn4ncInoFlZPkw,migraine,0.13961122027694273,0.11111111111111105
niHJWi8iY4svn4ncInoFlZPkw,slicc_sle,0.11809792064797964,0.11111111111111105
1LXCGXFXu323AMIhRMvwsltTE,aha_kawasaki,0.08036239853661889,0.05263157894736836
1LXCGXFXu323AMIhRMvwsltTE,eular_acr_sle,0.09090060284101723,0.11111111111111105
1LXCGXFXu323AMIhRMvwsltTE,mcas_alternative,0.019355587280287502,0
1LXCGXFXu323AMIhRMvwsltTE,mcas_consortium,0.07875720335180535,0.05263157894736836
1LXCGXFXu323AMIhRMvwsltTE,migraine,0.1377932737557006,0.11111111111111105
1LXCGXFXu323AMIhRMvwsltTE,slicc_sle,0.11800640672464088,0.11111111111111105
2S0dAT4pqkiAwF8jkRE8kBC1G,aha_kawasaki,0.08054296496833742,0.05263157894736836
2S0dAT4pqkiAwF8jkRE8kBC1G,eular_acr_sle,0.09224025091983651,0.11111111111111105
2S0dAT4pqkiAwF8jkRE8kBC1G,mcas_alternative,0.01949004433384308,0
2S0dAT4pqkiAwF8jkRE8kBC1G,mcas_consortium,0.07965897131563081,0.05263157894736836
2S0dAT4pqkiAwF8jkRE8kBC1G,migraine,0.13882500287290453,0.11111111111111105
2S0dAT4pqkiAwF8jkRE8kBC1G,slicc_sle,0.11815301349174967,0.11111111111111105
kbz8ya6ydogB90WvQCd0EADHQ,aha_kawasaki,0.08011383430623503,0.05263157894736836
kbz8ya6ydogB90WvQCd0EADHQ,eular_acr_sle,0.09065854195050127,0.11111111111111105
kbz8ya6ydogB90WvQCd0EADHQ,mcas_alternative,0.01932937488996174,0
kbz8ya6ydogB90WvQCd0EADHQ,mcas_consortium,0.07976266024792524,0.05263157894736836
kbz8ya6ydogB90WvQCd0EADHQ,migraine,0.13929523226324164,0.11111111111111105
kbz8ya6ydogB90WvQCd0EADHQ,slicc_sle,0.11783479274827566,0.11111111111111105
rP2uue3mq8dnryeW9qo5kaDLt,aha_kawasaki,0.08081489543733847,0.05263157894736836
rP2uue3mq8dnryeW9qo5kaDLt,eular_acr_sle,0.09131621445569982,0.11111111111111105
rP2uue3mq8dnryeW9qo5kaDLt,mcas_alternative,0.019608115472628387,0
rP2uue3mq8dnryeW9qo5kaDLt,mcas_consortium,0.07982135432219208,0.05263157894736836
rP2uue3mq8dnryeW9qo5kaDLt,migraine,0.13868840799799295,0.11111111111111105
rP2uue3mq8dnryeW9qo5kaDLt,slicc_sle,0.11889242881613293,0.11111111111111105
AtoT78rmQunE8R7HCUjtViXsL,aha_kawasaki,0.07948492441424714,0.05263157894736836
AtoT78rmQunE8R7HCUjtViXsL,eular_acr_sle,0.09054190625624847,0.11111111111111105
AtoT78rmQunE8R7HCUjtViXsL,mcas_alternative,0.019456681426023935,0
AtoT78rmQunE8R7HCUjtViXsL,mcas_consortium,0.0796053880390924,0.05263157894736836
AtoT78rmQunE8R7HCUjtViXsL,migraine,0.13780824920289517,0.11111111111111105
AtoT78rmQunE8R7HCUjtViXsL,slicc_sle,0.11888619508964414,0.11111111111111105
YxvnqlhQFNGju00CLQsIvt7gf,aha_kawasaki,0.08084412603039284,0.05263157894736836
YxvnqlhQFNGju00CLQsIvt7gf,eular_acr_sle,0.09068285029004751,0.11111111111111105
YxvnqlhQFNGju00CLQsIvt7gf,mcas_alternative,0.019355378872263213,0
YxvnqlhQFNGju00CLQsIvt7gf,mcas_consortium,0.08020490473344043,0.05263157894736836
YxvnqlhQFNGju00CLQsIvt7gf,migraine,0.1381589570866809,0.11111111111111105
YxvnqlhQFNGju00CLQsIvt7gf,slicc_sle,0.11899779154334107,0.11111111111111105
0R2C22X9ih9yGww5Y6snf20mI,aha_kawasaki,0.080124514160759025,0.05263157894736836
0R2C22X9ih9yGww5Y6snf20mI,eular_acr_sle,0.09039482646046841,0.11111111111111105
0R2C22X9ih9yGww5Y6snf20mI,mcas_alternative,0.019326293108516586,0
0R2C22X9ih9yGww5Y6snf20mI,mcas_consortium,0.07903473117339693,0.05263157894736836
0R2C22X9ih9yGww5Y6snf20mI,migraine,0.1375431564178,0.11111111111111105
0R2C22X9ih9yGww5Y6snf20mI,slicc_sle,0.11770512247427276,0.11111111111111105
b27HO5F7uGWpbr6fMQUHHkpc3,aha_kawasaki,0.07923323395543615,0.05263157894736836
b27HO5F7uGWpbr6fMQUHHkpc3,eular_acr_sle,0.09171284300814371,0.11111111111111105
b27HO5F7uGWpbr6fMQUHHkpc3,mcas_alternative,0.019370542364381467,0
b27HO5F7uGWpbr6fMQUHHkpc3,mcas_consortium,0.07924595113064035,0.05263157894736836
b27HO5F7uGWpbr6fMQUHHkpc3,migraine,0.13733947730838383,0.11111111111111105
b27HO5F7uGWpbr6fMQUHHkpc3,slicc_sle,0.11696227899042945,0.11111111111111105
R963ad4ygJE8Njbqb4XLHaHJU,aha_kawasaki,0.07983778003947599,0.05263157894736836
R963ad4ygJE8Njbqb4XLHaHJU,eular_acr_sle,0.09238334679999628,0.11111111111111105
R963ad4ygJE8Njbqb4XLHaHJU,mcas_alternative,0.019490847826450948,0
R963ad4ygJE8Njbqb4XLHaHJU,mcas_consortium,0.07990678892482471,0.05263157894736836
R963ad4ygJE8Njbqb4XLHaHJU,migraine,0.13918181841181335,0.11111111111111105
R963ad4ygJE8Njbqb4XLHaHJU,slicc_sle,0.1185081925541077,0.11111111111111105
ZxkSGbgtwJIvfZKO5tu8v9MHQ,aha_kawasaki,0.07921955477792662,0.05263157894736836
ZxkSGbgtwJIvfZKO5tu8v9MHQ,eular_acr_sle,0.0915241280799872,0.11111111111111105
ZxkSGbgtwJIvfZKO5tu8v9MHQ,mcas_alternative,0.01937419766686996,0
ZxkSGbgtwJIvfZKO5tu8v9MHQ,mcas_consortium,0.07907682690312236,0.05263157894736836
ZxkSGbgtwJIvfZKO5tu8v9MHQ,migraine,0.13965588624006514,0.11111111111111105
ZxkSGbgtwJIvfZKO5tu8v9MHQ,slicc_sle,0.11877675330675687,0.11111111111111105
IBWuGFpm6VfbbICKZqiNfHLbW,aha_kawasaki,0.08079191807174968,0.05263157894736836
IBWuGFpm6VfbbICKZqiNfHLbW,eular_acr_sle,0.09175094047189211,0.11111111111111105
IBWuGFpm6VfbbICKZqiNfHLbW,mcas_alternative,0.019532612998812024,0
IBWuGFpm6VfbbICKZqiNfHLbW,mcas_consortium,0.07901490155910067,0.05263157894736836
IBWuGFpm6VfbbICKZqiNfHLbW,migraine,0.13852422164114478,0.11111111111111105
IBWuGFpm6VfbbICKZqiNfHLbW,slicc_sle,0.11863741623697402,0.11111111111111105
ncZZEdAwHmzE2S0mXNc9tmWk4,aha_kawasaki,0.08007851966799702,0.05263157894736836
ncZZEdAwHmzE2S0mXNc9tmWk4,eular_acr_sle,0.09157655581094887,0.11111111111111105
ncZZEdAwHmzE2S0mXNc9tmWk4,mcas_alternative,0.01954501215809931,0
ncZZEdAwHmzE2S0mXNc9tmWk4,mcas_consortium,0.07939273707320516,0.05263157894736836
ncZZEdAwHmzE2S0mXNc9tmWk4,migraine,0.13720522660943457,0.11111111111111105
ncZZEdAwHmzE2S0mXNc9tmWk4,slicc_sle,0.11661187789695734,0.11111111111111105
7piia1gVVWelsSOMyOlg0NTgV,aha_kawasaki,0.07921868897116058,0.05263157894736836
7piia1gVVWelsSOMyOlg0NTgV,eular_acr_sle,0.09095752263095899,0.11111111111111105
7piia1gVVWelsSOMyOlg0NTgV,mcas_alternative,0.019491943164482023,0
7piia1gVVWelsSOMyOlg0NTgV,mcas_consortium,0.07956379184028001,0.05263157894736836
7piia1gVVWelsSOMyOlg0NTgV,migraine,0.13817717179037248,0.11111111111111105
7piia1gVVWelsSOMyOlg0NTgV,slicc_sle,0.11771618574565075,0.11111111111111105
vC5u7WPsEeqIlRSywfmCO8YL0,aha_kawasaki,0.08016502112561082,0.05263157894736836
vC5u7WPsEeqIlRSywfmCO8YL0,eular_acr_sle,0.09065468235271966,0.11111111111111105
vC5u7WPsEeqIlRSywfmCO8YL0,mcas_alternative,0.019516659819744802,0
vC5u7WPsEeqIlRSywfmCO8YL0,mcas_consortium,0.07973603287756877,0.05263157894736836
vC5u7WPsEeqIlRSywfmCO8YL0,migraine,0.1391122790743024,0.11111111111111105
vC5u7WPsEeqIlRSywfmCO8YL0,slicc_sle,0.11708467680932881,0.11111111111111105
XIJVAIfkUiW7catwJEpflxk9x,aha_kawasaki,0.07978582540924328,0.05263157894736836
XIJVAIfkUiW7catwJEpflxk9x,eular_acr_sle,0.0907540098513015,0.11111111111111105
XIJVAIfkUiW7catwJEpflxk9x,mcas_alternative,0.0195434862653921,0
XIJVAIfkUiW7catwJEpflxk9x,mcas_consortium,0.07988879053015227,0.05263157894736836
XIJVAIfkUiW7catwJEpflxk9x,migraine,0.13963514056070214,0.11111111111111105
XIJVAIfkUiW7catwJEpflxk9x,slicc_sle,0.11856755496342741,0.11111111111111105
j2OlKseQlShCbu2F625lN3P3m,aha_kawasaki,0.07973534425418627,0.05263157894736836
j2OlKseQlShCbu2F625lN3P3m,eular_acr_sle,0.09136740046734339,0.11111111111111105
j2OlKseQlShCbu2F625lN3P3m,mcas_alternative,0.019546580488125815,0
j2OlKseQlShCbu2F625lN3P3m,mcas_consortium,0.07916378477265663,0.05263157894736836
