iteration,consensus,mean,median
231208_224830,migraine,0.08872071245652252,0.11111111111111105
231208_224830,slicc_sle,0.13447616863509534,0.11111111111111105
231208_224830,aha_kawasaki,0.09480218497246361,0.0714285714285714
231208_224830,consensus1,0.07556281771968043,0.05263157894736836
231208_224830,consensus2,0.04495641956942264,0.05263157894736836
231208_224830,eular_acr_sle,0.12078125597217443,0.11111111111111105
231208_224830,migraine,0.11632458051446698,0.11111111111111105
231208_224830,slicc_sle,0.14297563079812822,0.11111111111111105
231208_224830,aha_kawasaki,0.10716437844920819,0.11111111111111105
231208_224830,consensus1,0.07192409127393644,0.05263157894736836
231208_224830,consensus2,0.04420842315579156,0.05263157894736836
231208_224830,eular_acr_sle,0.10802278026220233,0.11111111111111105
231208_224830,migraine,0.10781829300921146,0.11111111111111105
231208_224830,slicc_sle,0.13684401635898022,0.11111111111111105
231208_224830,aha_kawasaki,0.08492894561006016,0.0714285714285714
231208_224830,consensus1,0.08816840576386496,0.11111111111111105
231208_224830,consensus2,0.041442836489276096,0.05263157894736836
231208_224830,eular_acr_sle,0.1556950655505867,0.17647058823529416
231208_224830,migraine,0.10794251423766385,0.11111111111111105
231208_224830,slicc_sle,0.14823796965179833,0.11111111111111105
231208_224830,aha_kawasaki,0.09748715050572637,0.0714285714285714
231208_224830,consensus1,0.07403585215762715,0.05263157894736836
231208_224830,consensus2,0.03920998162484228,0.05263157894736836
231208_224830,eular_acr_sle,0.11654817872568128,0.11111111111111105
231208_224830,migraine,0.11744830485800556,0.11111111111111105
231208_224830,slicc_sle,0.11943011122577683,0.11111111111111105
231208_224830,aha_kawasaki,0.09727362707238868,0.0714285714285714
231208_224830,consensus1,0.07304208233000799,0.05263157894736836
231208_224830,consensus2,0.04188836619177175,0
231208_224830,eular_acr_sle,0.11114551083591329,0.11111111111111105
231208_224830,migraine,0.10902419447311085,0.11111111111111105
231208_224830,slicc_sle,0.1320537181734292,0.11111111111111105
231208_224830,aha_kawasaki,0.08641874121750283,0.0714285714285714
231208_224830,consensus1,0.07221648893475514,0.05263157894736836
231208_224830,consensus2,0.03871106533645231,0.05263157894736836
231208_224830,eular_acr_sle,0.10698314413484689,0.11111111111111105
231208_224830,migraine,0.10957650116576843,0.11111111111111105
231208_224830,slicc_sle,0.12101249856667812,0.11111111111111105
231208_224830,aha_kawasaki,0.08510844863926767,0.0714285714285714
231208_224830,consensus1,0.07843901693230895,0.05263157894736836
231208_224830,consensus2,0.041619405706093,0
231208_224830,eular_acr_sle,0.10537209035661045,0.11111111111111105
231208_224830,migraine,0.12238657646294383,0.11111111111111105
231208_224830,slicc_sle,0.13007682605205825,0.11111111111111105
231208_224830,aha_kawasaki,0.08637211887985881,0.0714285714285714
231208_224830,consensus1,0.07891870198371742,0.05263157894736836
231208_224830,consensus2,0.0454155407715779,0.05263157894736836
231208_224830,eular_acr_sle,0.12798417612659096,0.11111111111111105
231208_224830,migraine,0.10372472575774946,0.11111111111111105
231208_224830,slicc_sle,0.1268738294538088,0.11111111111111105
231208_224830,aha_kawasaki,0.09482164435724806,0.0714285714285714
231208_224830,consensus1,0.07375300997592016,0.05263157894736836
231208_224830,consensus2,0.04077405222916057,0
231208_224830,eular_acr_sle,0.13247907350074534,0.17647058823529416
231208_224830,migraine,0.12738982532584184,0.11111111111111105
231208_224830,slicc_sle,0.11590222833772883,0.11111111111111105
231208_224830,aha_kawasaki,0.09301910965997652,0.0714285714285714
231208_224830,consensus1,0.07119978595726786,0.05263157894736836
231208_224830,consensus2,0.031837168679273914,0
231208_224830,eular_acr_sle,0.09758055268891179,0.11111111111111105
231208_224830,migraine,0.10508924817490346,0.11111111111111105
231208_224830,slicc_sle,0.13213698734854565,0.11111111111111105
231208_224830,aha_kawasaki,0.10177149418635487,0.0714285714285714
231208_224830,consensus1,0.07522837595077013,0.05263157894736836
231208_224830,consensus2,0.03993148234634301,0.05263157894736836
231208_224830,eular_acr_sle,0.10318579673584832,0.11111111111111105
231208_224830,migraine,0.11083400221687113,0.11111111111111105
231208_224830,slicc_sle,0.148346902113672,0.17647058823529416
231208_224830,aha_kawasaki,0.07963344418452777,0.0714285714285714
231208_224830,consensus1,0.08805182891870196,0.11111111111111105
231208_224830,consensus2,0.04034283569887283,0.05263157894736836
231208_224830,eular_acr_sle,0.12977105072048312,0.11111111111111105
231208_224830,migraine,0.11847838550624927,0.11111111111111105
231208_224830,slicc_sle,0.11213928066353246,0.11111111111111105
231208_224830,aha_kawasaki,0.09540511218670522,0.0714285714285714
231208_224830,consensus1,0.08702174827045825,0.11111111111111105
231208_224830,consensus2,0.03628476786371521,0
231208_224830,eular_acr_sle,0.12474486870771699,0.11111111111111105
231208_224830,migraine,0.10621297251844206,0.11111111111111105
231208_224830,slicc_sle,0.1141707755226847,0.11111111111111105
231208_224830,aha_kawasaki,0.08434368921985021,0.0714285714285714
231208_224830,consensus1,0.08291862553988454,0.05263157894736836
231208_224830,consensus2,0.03679127889654203,0
231208_224830,eular_acr_sle,0.14186064289263464,0.11111111111111105
231208_224830,migraine,0.14132553606237816,0.17647058823529416
231208_224830,slicc_sle,0.13829644918396208,0.11111111111111105
231208_224830,aha_kawasaki,0.09605122259921023,0.0714285714285714
231208_224830,consensus1,0.08182356763368112,0.05263157894736836
231208_224830,consensus2,0.0398380085686587,0.05263157894736836
231208_224830,eular_acr_sle,0.12753779874522908,0.11111111111111105
231208_224830,migraine,0.1275427129916294,0.11111111111111105
231208_224830,slicc_sle,0.1364522417153996,0.11111111111111105
231208_224830,aha_kawasaki,0.08942711472263963,0.0714285714285714
231208_224830,consensus1,0.0775446240874517,0.05263157894736836
231208_224830,consensus2,0.03611476243055189,0
231208_224830,eular_acr_sle,0.11550854259832585,0.11111111111111105
231208_224830,migraine,0.09935213851622518,0.11111111111111105
231208_224830,slicc_sle,0.1418338875511218,0.11111111111111105
231208_224830,aha_kawasaki,0.08627354757385718,0.0714285714285714
231208_224830,consensus1,0.06634560256851275,0.05263157894736836
231208_224830,consensus2,0.03744507985994053,0
231208_224830,eular_acr_sle,0.11339678171463514,0.11111111111111105
231208_224830,migraine,0.12178267018308296,0.11111111111111105
231208_224830,slicc_sle,0.12791346558116423,0.11111111111111105
231208_224830,aha_kawasaki,0.09633274648754525,0.0714285714285714
231208_224830,consensus1,0.08615793295875852,0.05263157894736836
231208_224830,consensus2,0.03480905059852426,0
231208_224830,eular_acr_sle,0.11077475824637845,0.11111111111111105
231208_224830,migraine,0.08646452733140036,0.05263157894736836
231208_224830,slicc_sle,0.10106448037304588,0.11111111111111105
231208_224830,aha_kawasaki,0.10706638120091541,0.11111111111111105
231208_224830,consensus1,0.07192409127393644,0.05263157894736836
231208_224830,consensus2,0.040952752098262914,0
231208_224830,eular_acr_sle,0.14191688371254935,0.11111111111111105
231208_224830,migraine,0.11277949776401787,0.11111111111111105
231208_224830,slicc_sle,0.10625883881817832,0.11111111111111105
231208_224830,aha_kawasaki,0.0959360843261772,0.0714285714285714
231208_224830,consensus1,0.08137828230707485,0.05263157894736836
231208_224830,consensus2,0.036885989827166274,0.05263157894736836
231208_224830,eular_acr_sle,0.12547299621603025,0.11111111111111105
231208_224830,migraine,0.1296200741505179,0.11111111111111105
231208_224830,slicc_sle,0.12952451935940065,0.11111111111111105
231208_224830,aha_kawasaki,0.08433353711991481,0.0714285714285714
231208_224830,consensus1,0.09080380690287808,0.11111111111111105
231208_224830,consensus2,0.044064260472929176,0.05263157894736836
231208_224830,eular_acr_sle,0.13289378129419407,0.11111111111111105
231208_224830,migraine,0.10660665825784502,0.11111111111111105
231208_224830,slicc_sle,0.12881359171348852,0.11111111111111105
231208_224830,aha_kawasaki,0.10353093029704345,0.0714285714285714
231208_224830,consensus1,0.07791537667698656,0.05263157894736836
231208_224830,consensus2,0.040717315020720575,0
231208_224830,eular_acr_sle,0.12559803648554937,0.11111111111111105
231208_224830,migraine,0.11786110155563198,0.11111111111111105
231208_224830,slicc_sle,0.11602262737453654,0.11111111111111105
231208_224830,aha_kawasaki,0.08657866900900955,0.0714285714285714
231208_224830,consensus1,0.06886060467071815,0.05263157894736836
231208_224830,consensus2,0.03580162527530946,0.05263157894736836
231208_224830,eular_acr_sle,0.10663996592789159,0.11111111111111105
231208_224830,migraine,0.12766775326114851,0.11111111111111105
231208_224830,slicc_sle,0.14865841073271413,0.17647058823529416
231208_224830,aha_kawasaki,0.09144447457140956,0.0714285714285714
231208_224830,consensus1,0.07538699690402473,0.05263157894736836
231208_224830,consensus2,0.04153141320323981,0.05263157894736836
231208_224830,eular_acr_sle,0.11053396017276305,0.11111111111111105
231208_224830,migraine,0.12324547752824323,0.11111111111111105
231208_224830,slicc_sle,0.12458624775446239,0.11111111111111105
231208_224830,aha_kawasaki,0.09029803186149934,0.0714285714285714
231208_224830,consensus1,0.07561823949852842,0.05263157894736836
231208_224830,consensus2,0.03179517421003487,0
231208_224830,eular_acr_sle,0.1294308756641058,0.11111111111111105
231208_224830,migraine,0.10148492145396168,0.11111111111111105
231208_224830,slicc_sle,0.12866070404770094,0.11111111111111105
231208_224830,aha_kawasaki,0.08053646559838509,0.0714285714285714
231208_224830,consensus1,0.06342162596032562,0.05263157894736836
231208_224830,consensus2,0.03835534950086032,0
231208_224830,eular_acr_sle,0.09822076978939721,0.05263157894736836
231208_224830,migraine,0.0940660474716202,0.05263157894736836
231208_224830,slicc_sle,0.11142835301762029,0.11111111111111105
231208_224830,aha_kawasaki,0.09187124937898931,0.0714285714285714
231208_224830,consensus1,0.08267782746626913,0.05263157894736836
231208_224830,consensus2,0.03917369180527072,0.05263157894736836
231208_224830,eular_acr_sle,0.12265412987807206,0.11111111111111105
231208_224830,migraine,0.13556549325383174,0.11111111111111105
231208_224830,slicc_sle,0.1360451783052402,0.11111111111111105
231208_224830,aha_kawasaki,0.07124944199247604,0.05263157894736836
231208_224830,consensus1,0.08562855941596909,0.05263157894736836
231208_224830,consensus2,0.03408754987702354,0
231208_224830,eular_acr_sle,0.11641822420976185,0.11111111111111105
231208_224830,migraine,0.09595994343156362,0.11111111111111105
231208_224830,slicc_sle,0.10139892214195617,0.11111111111111105
231208_224830,aha_kawasaki,0.09427539265000565,0.0714285714285714
231208_224830,consensus1,0.08483545464969611,0.05263157894736836
231208_224830,consensus2,0.03911358679160535,0
231208_224830,eular_acr_sle,0.09344876352100293,0.05263157894736836
231208_224830,migraine,0.12055765776096011,0.11111111111111105
231208_224830,slicc_sle,0.14051905362534878,0.11111111111111105
231208_224830,aha_kawasaki,0.09288887926658825,0.0714285714285714
231208_224830,consensus1,0.07763253449527957,0.05263157894736836
231208_224830,consensus2,0.03183191077927918,0
231208_224830,eular_acr_sle,0.12238657646294383,0.11111111111111105
231208_224830,migraine,0.13503311656046432,0.11111111111111105
231208_224830,slicc_sle,0.12918216019351209,0.11111111111111105
231208_224830,aha_kawasaki,0.07293398895566078,0.0714285714285714
231208_224830,consensus1,0.07983793907426513,0.11111111111111105
231208_224830,consensus2,0.03695032178004312,0
231208_224830,eular_acr_sle,0.1251022436264954,0.11111111111111105
231208_224830,migraine,0.13117188395826165,0.11111111111111105
231208_224830,slicc_sle,0.16139013110117342,0.17647058823529416
231208_224830,aha_kawasaki,0.09588271778674257,0.11111111111111105
231208_224830,consensus1,0.10867637503344416,0.11111111111111105
231208_224830,consensus2,0.0423482949798739,0.05263157894736836
231208_224830,eular_acr_sle,0.12769560065741695,0.11111111111111105
231208_224830,migraine,0.12146351718075143,0.11111111111111105
231208_224830,slicc_sle,0.12647632152276114,0.11111111111111105
231208_224830,aha_kawasaki,0.10109922314397406,0.11111111111111105
231208_224830,consensus1,0.06914918013989217,0.05263157894736836
231208_224830,consensus2,0.03551134108409648,0
231208_224830,eular_acr_sle,0.11126208768107632,0.11111111111111105
231208_224830,migraine,0.10129763406337192,0.11111111111111105
231208_224830,slicc_sle,0.12536106060357866,0.11111111111111105
231208_224830,aha_kawasaki,0.10166506180438069,0.11111111111111105
231208_224830,consensus1,0.07424033941061801,0.05263157894736836
231208_224830,consensus2,0.043140038496075624,0.05263157894736836
231208_224830,eular_acr_sle,0.13316324580514466,0.11111111111111105
231208_224830,migraine,0.10704238810533957,0.11111111111111105
231208_224830,slicc_sle,0.12581126017658523,0.11111111111111105
231208_224830,aha_kawasaki,0.09310844527562794,0.0714285714285714
231208_224830,consensus1,0.07551695141994416,0.05263157894736836
231208_224830,consensus2,0.03466475045422412,0
231208_224830,eular_acr_sle,0.12776057791537665,0.11111111111111105
231208_224830,migraine,0.10310744180713219,0.05263157894736836
231208_224830,slicc_sle,0.14135420249971334,0.11111111111111105
231208_224830,aha_kawasaki,0.08835716227357095,0.0714285714285714
231208_224830,consensus1,0.07273630699843286,0.05263157894736836
231208_224830,consensus2,0.0434303226872886,0.05263157894736836
231208_224830,eular_acr_sle,0.129293276764897,0.11111111111111105
231208_224830,migraine,0.09617780835531091,0.11111111111111105
231208_224830,slicc_sle,0.14570385659136947,0.11111111111111105
231208_224831,aha_kawasaki,0.09248460075226188,0.0714285714285714
231208_224831,consensus1,0.07729809272636927,0.05263157894736836
231208_224831,consensus2,0.03078741004437597,0
231208_224831,eular_acr_sle,0.14762833008447043,0.17647058823529416
231208_224831,migraine,0.11905362534877498,0.11111111111111105
231208_224831,slicc_sle,0.12388569462872866,0.11111111111111105
231208_224831,aha_kawasaki,0.08888508578911054,0.0714285714285714
231208_224831,consensus1,0.08196689982035697,0.05263157894736836
231208_224831,consensus2,0.04454506621689282,0.05263157894736836
231208_224831,eular_acr_sle,0.10909108282689292,0.11111111111111105
231208_224831,migraine,0.11171119519932728,0.11111111111111105
231208_224831,slicc_sle,0.13784543056988877,0.11111111111111105
231208_224831,aha_kawasaki,0.07982646295339794,0.0714285714285714
231208_224831,consensus1,0.07983220578679813,0.05263157894736836
231208_224831,consensus2,0.04618553101525236,0.05263157894736836
231208_224831,eular_acr_sle,0.10727554179566562,0.05263157894736836
231208_224831,migraine,0.11469632687382943,0.11111111111111105
231208_224831,slicc_sle,0.11382486717884034,0.11111111111111105
231208_224831,aha_kawasaki,0.0896533806750525,0.0714285714285714
231208_224831,consensus1,0.07499140006879941,0.05263157894736836
231208_224831,consensus2,0.03474069789859261,0
231208_224831,eular_acr_sle,0.1125616328402706,0.11111111111111105
231208_224831,migraine,0.11125253220196459,0.11111111111111105
231208_224831,slicc_sle,0.1439999781589049,0.11111111111111105
231208_224831,aha_kawasaki,0.08908724001603259,0.0714285714285714
231208_224831,consensus1,0.09369529488208536,0.11111111111111105
231208_224831,consensus2,0.041034404192298896,0.05263157894736836
231208_224831,eular_acr_sle,0.11466001605320487,0.11111111111111105
231208_224831,migraine,0.13420861521996713,0.11111111111111105
231208_224831,slicc_sle,0.1383905339013698,0.11111111111111105
231208_224831,aha_kawasaki,0.0769598634782986,0.05263157894736836
231208_224831,consensus1,0.06376944539999232,0.05263157894736836
231208_224831,consensus2,0.0406660590871117,0
231208_224831,eular_acr_sle,0.09864694415778005,0.11111111111111105
231208_224831,migraine,0.13686694950884837,0.11111111111111105
231208_224831,slicc_sle,0.13972021557160877,0.11111111111111105
231208_224831,aha_kawasaki,0.09992982593601789,0.0714285714285714
231208_224831,consensus1,0.07966594045025414,0.05263157894736836
231208_224831,consensus2,0.034609250398724055,0
231208_224831,eular_acr_sle,0.12075258953483928,0.11111111111111105
231208_224831,migraine,0.1268012078125597,0.11111111111111105
231208_224831,slicc_sle,0.11012880785842599,0.11111111111111105
231208_224830,aha_kawasaki,0.08561044062732776,0.0714285714285714
231208_224830,consensus1,0.07577112716431599,0.05263157894736836
231208_224830,consensus2,0.037001801088488384,0
231208_224830,eular_acr_sle,0.11373122348354545,0.11111111111111105
231208_224830,migraine,0.11781141306425101,0.11111111111111105
231208_224830,slicc_sle,0.13982423378708206,0.11111111111111105
231208_224831,aha_kawasaki,0.09618729510370377,0.0714285714285714
231208_224831,consensus1,0.08254213966288268,0.05263157894736836
231208_224831,consensus2,0.03190150063215076,0
231208_224831,eular_acr_sle,0.13414172686618506,0.11111111111111105
231208_224831,migraine,0.10355654932538315,0.11111111111111105
231208_224831,slicc_sle,0.11415166456446124,0.11111111111111105
231208_224831,aha_kawasaki,0.08025945216347694,0.0714285714285714
231208_224831,consensus1,0.08223636433130754,0.05263157894736836
231208_224831,consensus2,0.040728346301101705,0
231208_224831,eular_acr_sle,0.11769947745179941,0.11111111111111105
231208_224831,migraine,0.11491992508504374,0.11111111111111105
231208_224831,slicc_sle,0.13772885372472576,0.11111111111111105
231208_224831,aha_kawasaki,0.08613569952579239,0.0714285714285714
231208_224831,consensus1,0.08437105836486637,0.05263157894736836
231208_224831,consensus2,0.03670160249107615,0
231208_224831,eular_acr_sle,0.12428047242288727,0.11111111111111105
231208_224831,migraine,0.11566143026411342,0.11111111111111105
231208_224831,slicc_sle,0.17100294308756642,0.17647058823529416
231208_224831,aha_kawasaki,0.09089061952839042,0.0714285714285714
231208_224831,consensus1,0.08221343118143941,0.05263157894736836
231208_224831,consensus2,0.0349381612539507,0.05263157894736836
231208_224831,eular_acr_sle,0.1301914918013989,0.11111111111111105
231208_224831,migraine,0.11851469632687382,0.11111111111111105
231208_224831,slicc_sle,0.13419332645338836,0.11111111111111105
231208_224831,aha_kawasaki,0.09765590004120824,0.0714285714285714
231208_224831,consensus1,0.07210564537705917,0.05263157894736836
231208_224831,consensus2,0.04323519617637262,0.05263157894736836
231208_224831,eular_acr_sle,0.11670106639146885,0.11111111111111105
231208_224831,migraine,0.12218973359324235,0.11111111111111105
231208_224831,slicc_sle,0.1044853418950426,0.11111111111111105
231208_224831,aha_kawasaki,0.09342013908577378,0.0714285714285714
231208_224831,consensus1,0.0704812139280663,0.05263157894736836
231208_224831,consensus2,0.042039900244234596,0
231208_224831,eular_acr_sle,0.1197932194320223,0.11111111111111105
231208_224831,migraine,0.11114551083591329,0.11111111111111105
231208_224831,slicc_sle,0.12970607346252339,0.11111111111111105
231208_224831,aha_kawasaki,0.08433998062481034,0.0714285714285714
231208_224831,consensus1,0.08756449948400409,0.11111111111111105
231208_224831,consensus2,0.03707754234070021,0
231208_224831,eular_acr_sle,0.12081756679279898,0.11111111111111105
231208_224831,migraine,0.10976569965218054,0.11111111111111105
231208_224831,slicc_sle,0.13362764208997438,0.11111111111111105
231208_224831,aha_kawasaki,0.0978935065622372,0.0714285714285714
231208_224831,consensus1,0.0869338378626304,0.05263157894736836
231208_224831,consensus2,0.0409160155290186,0.05263157894736836
231208_224831,eular_acr_sle,0.11389748882008942,0.11111111111111105
231208_224831,migraine,0.11967664258685928,0.11111111111111105
231208_224831,slicc_sle,0.1331403126552765,0.11111111111111105
231208_224831,aha_kawasaki,0.08545496471193066,0.0714285714285714
231208_224831,consensus1,0.06990597408554061,0.05263157894736836
231208_224831,consensus2,0.034634371476476716,0.05263157894736836
231208_224831,eular_acr_sle,0.11442686236287886,0.11111111111111105
231208_224831,migraine,0.10811069067003017,0.11111111111111105
231208_224831,slicc_sle,0.10470320681878986,0.11111111111111105
231208_224831,aha_kawasaki,0.09487002791956352,0.09126984126984122
231208_224831,consensus1,0.07792110996445359,0.05263157894736836
231208_224831,consensus2,0.04488280896949626,0.05263157894736836
231208_224831,eular_acr_sle,0.10988800978481059,0.11111111111111105
231208_224831,migraine,0.10150212131636277,0.11111111111111105
231208_224831,slicc_sle,0.13412834919542865,0.11111111111111105
231208_224831,aha_kawasaki,0.07868105120427102,0.0714285714285714
231208_224831,consensus1,0.07773955586133087,0.05263157894736836
231208_224831,consensus2,0.03978718220204286,0.05263157894736836
231208_224831,eular_acr_sle,0.11437225962509757,0.11111111111111105
231208_224831,migraine,0.10642510415472231,0.11111111111111105
231208_224831,slicc_sle,0.11386117799946488,0.11111111111111105
231208_224831,aha_kawasaki,0.09009066685678,0.0714285714285714
231208_224831,consensus1,0.07596223674655042,0.05263157894736836
231208_224831,consensus2,0.03285441768413903,0
231208_224831,eular_acr_sle,0.11607422696173984,0.11111111111111105
231208_224831,migraine,0.10059243970492679,0.11111111111111105
231208_224831,slicc_sle,0.1220292015441654,0.11111111111111105
231208_224831,aha_kawasaki,0.08630006617622717,0.0714285714285714
231208_224831,consensus1,0.09266139204219696,0.11111111111111105
231208_224831,consensus2,0.03572121033421341,0
231208_224831,eular_acr_sle,0.11856629591407711,0.11111111111111105
231208_224831,migraine,0.09885716469823795,0.11111111111111105
231208_224831,slicc_sle,0.13892137751786873,0.11111111111111105
231208_224831,aha_kawasaki,0.0905173974059423,0.0714285714285714
231208_224831,consensus1,0.08264916102893397,0.05263157894736836
231208_224831,consensus2,0.04129977349791589,0.05263157894736836
231208_224831,eular_acr_sle,0.11433321866758397,0.11111111111111105
231208_224831,migraine,0.10227229293276761,0.11111111111111105
231208_224831,slicc_sle,0.13193632228719948,0.11111111111111105
231208_224831,aha_kawasaki,0.09356891245436137,0.0714285714285714
231208_224831,consensus1,0.08708672552841797,0.05263157894736836
231208_224831,consensus2,0.04066985645933011,0.05263157894736836
231208_224831,eular_acr_sle,0.12022894927951687,0.11111111111111105
231208_224831,migraine,0.09603829836027977,0.11111111111111105
231208_224831,slicc_sle,0.1255609066238581,0.11111111111111105
231208_224831,aha_kawasaki,0.1117456687749398,0.0714285714285714
231208_224831,consensus1,0.0873504567519015,0.05263157894736836
231208_224831,consensus2,0.03504974557606134,0.05263157894736836
231208_224831,eular_acr_sle,0.11445552880021402,0.11111111111111105
231208_224831,migraine,0.08147383709819209,0.05263157894736836
231208_224831,slicc_sle,0.14114971524672246,0.11111111111111105
231208_224831,aha_kawasaki,0.08420231872244256,0.0714285714285714
231208_224831,consensus1,0.08209685433627639,0.05263157894736836
231208_224831,consensus2,0.04292848534334601,0.05263157894736836
231208_224831,eular_acr_sle,0.13925281613620105,0.11111111111111105
231208_224831,migraine,0.07386385353361614,0.05263157894736836
231208_224831,slicc_sle,0.12784084393991513,0.11111111111111105
231208_224831,aha_kawasaki,0.10589864628705044,0.0714285714285714
231208_224831,consensus1,0.08977372625463437,0.11111111111111105
231208_224831,consensus2,0.04565499859617505,0.05263157894736836
231208_224831,eular_acr_sle,0.11460841646600158,0.11111111111111105
231208_224831,migraine,0.10236020334059547,0.11111111111111105
231208_224831,slicc_sle,0.13117188395826165,0.11111111111111105
231208_224831,aha_kawasaki,0.08609262827529081,0.0714285714285714
231208_224831,consensus1,0.0728108397355043,0.05263157894736836
231208_224831,consensus2,0.049742431630976504,0.05263157894736836
231208_224831,eular_acr_sle,0.1306807323319191,0.11111111111111105
231208_224831,migraine,0.1385506249283339,0.11111111111111105
231208_224831,slicc_sle,0.11851169317629583,0.11111111111111105
231208_224831,aha_kawasaki,0.09168375770542954,0.0714285714285714
231208_224831,consensus1,0.08690517142529523,0.05263157894736836
231208_224831,consensus2,0.04626549920667565,0.05263157894736836
231208_224831,eular_acr_sle,0.11096969002025758,0.11111111111111105
231208_224831,migraine,0.11139204219699575,0.11111111111111105
231208_224831,slicc_sle,0.11424230510917815,0.11111111111111105
231208_224831,aha_kawasaki,0.08973372402164971,0.0714285714285714
231208_224831,consensus1,0.0838569735886557,0.05263157894736836
231208_224831,consensus2,0.0385352865229026,0
231208_224831,eular_acr_sle,0.12399763024118028,0.11111111111111105
231208_224831,migraine,0.13739140880523748,0.11111111111111105
231208_224831,slicc_sle,0.12976040318661577,0.11111111111111105
231208_224831,aha_kawasaki,0.08375164567115032,0.0714285714285714
231208_224831,consensus1,0.08190192256239724,0.05263157894736836
231208_224831,consensus2,0.05151602783181728,0.05263157894736836
231208_224831,eular_acr_sle,0.12276306233994572,0.11111111111111105
231208_224831,migraine,0.12293888315560142,0.11111111111111105
231208_224831,slicc_sle,0.10831026367662071,0.11111111111111105
231208_224831,aha_kawasaki,0.08798239501166605,0.0714285714285714
231208_224831,consensus1,0.08977372625463437,0.11111111111111105
231208_224831,consensus2,0.04141814497851649,0
231208_224831,eular_acr_sle,0.13292244773152925,0.11111111111111105
231208_224831,migraine,0.11163857355807817,0.11111111111111105
231208_224831,slicc_sle,0.12717660163480596,0.11111111111111105
231208_224831,aha_kawasaki,0.08418729819658613,0.0714285714285714
231208_224831,consensus1,0.07791537667698656,0.05263157894736836
231208_224831,consensus2,0.043551391848605445,0.05263157894736836
231208_224831,eular_acr_sle,0.09807552650689903,0.11111111111111105
231208_224831,migraine,0.11732408362955317,0.11111111111111105
231208_224831,slicc_sle,0.1343099032985514,0.11111111111111105
231208_224831,aha_kawasaki,0.08726243942962209,0.0714285714285714
231208_224831,consensus1,0.07379887627565643,0.05263157894736836
231208_224831,consensus2,0.038847117794486186,0.05263157894736836
231208_224831,eular_acr_sle,0.10510453694148221,0.11111111111111105
231208_224831,migraine,0.11751328211596526,0.11111111111111105
231208_224831,slicc_sle,0.12408554064900813,0.11111111111111105
231208_224831,aha_kawasaki,0.08864431479123289,0.0714285714285714
231208_224831,consensus1,0.07787906585636199,0.05263157894736836
231208_224831,consensus2,0.042830990818606904,0
231208_224831,eular_acr_sle,0.09380695748084807,0.05263157894736836
231208_224831,migraine,0.10041088560180406,0.11111111111111105
231208_224831,slicc_sle,0.11693230898597254,0.11111111111111105
231208_224831,aha_kawasaki,0.0960543870760589,0.0714285714285714
231208_224831,consensus1,0.0969116691510912,0.11111111111111105
231208_224831,consensus2,0.03269537480063794,0
231208_224831,eular_acr_sle,0.16460650537017926,0.17647058823529416
231208_224831,migraine,0.11593853915835338,0.11111111111111105
231208_224831,slicc_sle,0.12693880671176852,0.11111111111111105
231208_224831,aha_kawasaki,0.10237377574838874,0.0714285714285714
231208_224831,consensus1,0.09579367809501965,0.11111111111111105
231208_224831,consensus2,0.043233959023432696,0.05263157894736836
231208_224831,eular_acr_sle,0.11809425524595801,0.11111111111111105
231208_224831,migraine,0.10914077131827388,0.11111111111111105
231208_224831,slicc_sle,0.12520353170507967,0.11111111111111105
231208_224831,aha_kawasaki,0.08706591383202697,0.0714285714285714
231208_224831,consensus1,0.08303520238504755,0.05263157894736836
231208_224831,consensus2,0.040073445646201036,0.05263157894736836
231208_224831,eular_acr_sle,0.1294442533348622,0.11111111111111105
231208_224831,migraine,0.11163284027061114,0.11111111111111105
231208_224831,slicc_sle,0.13946303667665896,0.11111111111111105
231208_224831,aha_kawasaki,0.08537737189580702,0.0714285714285714
231208_224831,consensus1,0.06930206780567974,0.05263157894736836
231208_224831,consensus2,0.046389351962107354,0.05263157894736836
231208_224831,eular_acr_sle,0.13749269688382174,0.11111111111111105
231208_224831,migraine,0.12330963574513626,0.11111111111111105
231208_224831,slicc_sle,0.12612659098727208,0.11111111111111105
231208_224831,aha_kawasaki,0.09657049749929006,0.11111111111111105
231208_224831,consensus1,0.08644077514046551,0.05263157894736836
231208_224831,consensus2,0.0364495153968838,0
231208_224831,eular_acr_sle,0.1358636242021175,0.11111111111111105
231208_224831,migraine,0.09705500133776707,0.11111111111111105
231208_224831,slicc_sle,0.12553797347398998,0.11111111111111105
231208_224831,aha_kawasaki,0.09371926090192345,0.0714285714285714
231208_224831,consensus1,0.0980009937698276,0.11111111111111105
231208_224831,consensus2,0.03702795312702431,0.05263157894736836
231208_224831,eular_acr_sle,0.11566143026411342,0.11111111111111105
231208_224831,migraine,0.10798646944157778,0.11111111111111105
231208_224831,slicc_sle,0.11208194778886212,0.11111111111111105
231208_224831,aha_kawasaki,0.09454632055251251,0.0714285714285714
231208_224831,consensus1,0.08695677101249853,0.05263157894736836
231208_224831,consensus2,0.039492224321945664,0
231208_224831,eular_acr_sle,0.1284199059740855,0.11111111111111105
231208_224831,migraine,0.1025971792225662,0.11111111111111105
231208_224831,slicc_sle,0.1204277032450407,0.11111111111111105
231208_224831,aha_kawasaki,0.09225980704308878,0.09126984126984122
231208_224831,consensus1,0.08003669303978897,0.05263157894736836
231208_224831,consensus2,0.03736591925446413,0
