comp,entropy
mcas_alternative.migraine,0.7015079985300234
mcas_alternative.slicc_sle,0.7252520673638942
mcas_consortium.migraine,0.256709622890428
mcas_consortium.slicc_sle,0.2804536917242988
migraine.slicc_sle,0.023744068833870813
aha_kawasaki.eular_acr_sle,0.06641152234866254
aha_kawasaki.mcas_alternative,-0.5321664022592429
aha_kawasaki.mcas_consortium,-0.0855923222395365
aha_kawasaki.migraine,0.17253823004213142
aha_kawasaki.slicc_sle,0.1902293167779252
eular_acr_sle.mcas_alternative,-0.5985779246079055
eular_acr_sle.mcas_consortium,-0.15200384458819904
eular_acr_sle.migraine,0.10612670769346888
eular_acr_sle.slicc_sle,0.12381779442926266
mcas_alternative.mcas_consortium,0.44657408001970644
mcas_alternative.migraine,0.7047046323013744
mcas_alternative.slicc_sle,0.7223957190371681
mcas_consortium.migraine,0.2581305522816679
mcas_consortium.slicc_sle,0.2758216390174617
migraine.slicc_sle,0.017691086735793782
aha_kawasaki.eular_acr_sle,0.07474154502300401
aha_kawasaki.mcas_alternative,-0.5307793133399459
aha_kawasaki.mcas_consortium,-0.07794867952662887
aha_kawasaki.migraine,0.16832455806319402
aha_kawasaki.slicc_sle,0.19371539128155124
eular_acr_sle.mcas_alternative,-0.6055208583629499
eular_acr_sle.mcas_consortium,-0.15269022454963288
eular_acr_sle.migraine,0.09358301304019001
eular_acr_sle.slicc_sle,0.11897384625854723
mcas_alternative.mcas_consortium,0.452830633813317
mcas_alternative.migraine,0.6991038714031399
mcas_alternative.slicc_sle,0.7244947046214971
mcas_consortium.migraine,0.2462732375898229
mcas_consortium.slicc_sle,0.2716640708081801
migraine.slicc_sle,0.025390833218357223
aha_kawasaki.eular_acr_sle,0.06942369725519004
aha_kawasaki.mcas_alternative,-0.5295606449276065
aha_kawasaki.mcas_consortium,-0.08307734916582721
aha_kawasaki.migraine,0.16801675314604125
aha_kawasaki.slicc_sle,0.19016621025280855
eular_acr_sle.mcas_alternative,-0.5989843421827965
eular_acr_sle.mcas_consortium,-0.15250104642101725
eular_acr_sle.migraine,0.09859305589085121
eular_acr_sle.slicc_sle,0.12074251299761851
mcas_alternative.mcas_consortium,0.44648329576177925
mcas_alternative.migraine,0.6975773980736477
mcas_alternative.slicc_sle,0.719726855180415
mcas_consortium.migraine,0.25109410231186846
mcas_consortium.slicc_sle,0.27324355941863576
migraine.slicc_sle,0.0221494571067673
aha_kawasaki.eular_acr_sle,0.09635518020658917
aha_kawasaki.mcas_alternative,-0.5143696436541987
aha_kawasaki.mcas_consortium,-0.07020909786219764
aha_kawasaki.migraine,0.18900791661274052
aha_kawasaki.slicc_sle,0.20507706455809238
eular_acr_sle.mcas_alternative,-0.6107248238607879
eular_acr_sle.mcas_consortium,-0.16656427806878682
eular_acr_sle.migraine,0.09265273640615135
eular_acr_sle.slicc_sle,0.1087218843515032
mcas_alternative.mcas_consortium,0.44416054579200104
mcas_alternative.migraine,0.7033775602669392
mcas_alternative.slicc_sle,0.7194467082122911
mcas_consortium.migraine,0.25921701447493817
mcas_consortium.slicc_sle,0.27528616242029
migraine.slicc_sle,0.016069147945351858
aha_kawasaki.eular_acr_sle,0.08735497391665614
aha_kawasaki.mcas_alternative,-0.5326777031487504
aha_kawasaki.mcas_consortium,-0.08141991924070702
aha_kawasaki.migraine,0.17588726657342413
aha_kawasaki.slicc_sle,0.1961158411261419
eular_acr_sle.mcas_alternative,-0.6200326770654065
eular_acr_sle.mcas_consortium,-0.16877489315736316
eular_acr_sle.migraine,0.08853229265676799
eular_acr_sle.slicc_sle,0.10876086720948575
mcas_alternative.mcas_consortium,0.4512577839080434
mcas_alternative.migraine,0.7085649697221745
mcas_alternative.slicc_sle,0.7287935442748923
mcas_consortium.migraine,0.25730718581413115
mcas_consortium.slicc_sle,0.2775357603668489
migraine.slicc_sle,0.02022857455271776
aha_kawasaki.eular_acr_sle,0.07902403786714363
aha_kawasaki.mcas_alternative,-0.5381294638573815
aha_kawasaki.mcas_consortium,-0.08033298943409051
aha_kawasaki.migraine,0.17739477492701905
aha_kawasaki.slicc_sle,0.19297585845114007
eular_acr_sle.mcas_alternative,-0.6171535017245251
eular_acr_sle.mcas_consortium,-0.15935702730123413
eular_acr_sle.migraine,0.09837073705987542
eular_acr_sle.slicc_sle,0.11395182058399644
mcas_alternative.mcas_consortium,0.45779647442329097
mcas_alternative.migraine,0.7155242387844005
mcas_alternative.slicc_sle,0.7311053223085215
mcas_consortium.migraine,0.25772776436110956
mcas_consortium.slicc_sle,0.2733088478852306
migraine.slicc_sle,0.01558108352412102
aha_kawasaki.eular_acr_sle,0.08581069938740704
aha_kawasaki.mcas_alternative,-0.5313976613771834
aha_kawasaki.mcas_consortium,-0.07871331142853233
aha_kawasaki.migraine,0.1698079476843608
aha_kawasaki.slicc_sle,0.19464560506509798
eular_acr_sle.mcas_alternative,-0.6172083607645904
eular_acr_sle.mcas_consortium,-0.16452401081593937
eular_acr_sle.migraine,0.08399724829695376
eular_acr_sle.slicc_sle,0.10883490567769094
mcas_alternative.mcas_consortium,0.45268434994865103
mcas_alternative.migraine,0.7012056090615442
mcas_alternative.slicc_sle,0.7260432664422813
mcas_consortium.migraine,0.24852125911289313
mcas_consortium.slicc_sle,0.2733589164936303
migraine.slicc_sle,0.024837657380737177
aha_kawasaki.eular_acr_sle,0.08242902823649967
aha_kawasaki.mcas_alternative,-0.532703057010993
aha_kawasaki.mcas_consortium,-0.0886563986055231
aha_kawasaki.migraine,0.16154503794156305
aha_kawasaki.slicc_sle,0.18836385937350286
eular_acr_sle.mcas_alternative,-0.6151320852474926
eular_acr_sle.mcas_consortium,-0.17108542684202277
eular_acr_sle.migraine,0.07911600970506338
eular_acr_sle.slicc_sle,0.1059348311370032
mcas_alternative.mcas_consortium,0.44404665840546986
mcas_alternative.migraine,0.694248094952556
mcas_alternative.slicc_sle,0.7210669163844958
mcas_consortium.migraine,0.25020143654708615
mcas_consortium.slicc_sle,0.27702025797902596
migraine.slicc_sle,0.02681882143193981
aha_kawasaki.eular_acr_sle,0.07051014451380944
aha_kawasaki.mcas_alternative,-0.5386560822818032
aha_kawasaki.mcas_consortium,-0.08726920384171866
aha_kawasaki.migraine,0.17798327379453216
aha_kawasaki.slicc_sle,0.18379253544804008
eular_acr_sle.mcas_alternative,-0.6091662267956126
eular_acr_sle.mcas_consortium,-0.1577793483555281
eular_acr_sle.migraine,0.10747312928072272
eular_acr_sle.slicc_sle,0.11328239093423065
mcas_alternative.mcas_consortium,0.4513868784400845
mcas_alternative.migraine,0.7166393560763353
mcas_alternative.slicc_sle,0.7224486177298433
mcas_consortium.migraine,0.2652524776362508
mcas_consortium.slicc_sle,0.27106173928975874
migraine.slicc_sle,0.0058092616535079244
aha_kawasaki.eular_acr_sle,0.08390454418541093
aha_kawasaki.mcas_alternative,-0.5283003201440533
aha_kawasaki.mcas_consortium,-0.08676336557621767
aha_kawasaki.migraine,0.1816852065933796
aha_kawasaki.slicc_sle,0.19840231696243027
eular_acr_sle.mcas_alternative,-0.6122048643294642
eular_acr_sle.mcas_consortium,-0.1706679097616286
eular_acr_sle.migraine,0.09778066240796868
eular_acr_sle.slicc_sle,0.11449777277701934
mcas_alternative.mcas_consortium,0.4415369545678356
mcas_alternative.migraine,0.7099855267374329
mcas_alternative.slicc_sle,0.7267026371064835
mcas_consortium.migraine,0.2684485721695973
mcas_consortium.slicc_sle,0.28516568253864794
migraine.slicc_sle,0.01671711036905066
aha_kawasaki.eular_acr_sle,0.08481562849607815
aha_kawasaki.mcas_alternative,-0.5241191486054033
aha_kawasaki.mcas_consortium,-0.08089062882612641
aha_kawasaki.migraine,0.17664296593494289
aha_kawasaki.slicc_sle,0.19279919458861983
eular_acr_sle.mcas_alternative,-0.6089347771014815
eular_acr_sle.mcas_consortium,-0.16570625732220456
eular_acr_sle.migraine,0.09182733743886473
eular_acr_sle.slicc_sle,0.10798356609254167
mcas_alternative.mcas_consortium,0.4432285197792769
mcas_alternative.migraine,0.7007621145403462
mcas_alternative.slicc_sle,0.7169183431940231
mcas_consortium.migraine,0.2575335947610693
mcas_consortium.slicc_sle,0.27368982341474624
migraine.slicc_sle,0.01615622865367694
aha_kawasaki.eular_acr_sle,0.07122663183493216
aha_kawasaki.mcas_alternative,-0.5395990930789232
aha_kawasaki.mcas_consortium,-0.08593273823254144
aha_kawasaki.migraine,0.18074642794292917
aha_kawasaki.slicc_sle,0.19120353747569574
eular_acr_sle.mcas_alternative,-0.6108257249138553
eular_acr_sle.mcas_consortium,-0.1571593700674736
eular_acr_sle.migraine,0.109519796107997
eular_acr_sle.slicc_sle,0.11997690564076358
mcas_alternative.mcas_consortium,0.45366635484638174
mcas_alternative.migraine,0.7203455210218523
mcas_alternative.slicc_sle,0.7308026305546189
mcas_consortium.migraine,0.2666791661754706
mcas_consortium.slicc_sle,0.2771362757082372
migraine.slicc_sle,0.010457109532766573
aha_kawasaki.eular_acr_sle,0.08879058183240929
aha_kawasaki.mcas_alternative,-0.5195243184102329
aha_kawasaki.mcas_consortium,-0.06880873965141099
aha_kawasaki.migraine,0.18321858568414573
aha_kawasaki.slicc_sle,0.21092066487312433
eular_acr_sle.mcas_alternative,-0.6083149002426422
eular_acr_sle.mcas_consortium,-0.15759932148382028
eular_acr_sle.migraine,0.09442800385173644
eular_acr_sle.slicc_sle,0.12213008304071504
mcas_alternative.mcas_consortium,0.45071557875882196
mcas_alternative.migraine,0.7027429040943787
mcas_alternative.slicc_sle,0.7304449832833573
mcas_consortium.migraine,0.2520273253355567
mcas_consortium.slicc_sle,0.2797294045245353
migraine.slicc_sle,0.0277020791889786
aha_kawasaki.eular_acr_sle,0.086645538056497
aha_kawasaki.mcas_alternative,-0.5235261505735744
aha_kawasaki.mcas_consortium,-0.07750400760291942
aha_kawasaki.migraine,0.1815878947476488
aha_kawasaki.slicc_sle,0.19569229066667315
eular_acr_sle.mcas_alternative,-0.6101716886300714
eular_acr_sle.mcas_consortium,-0.16414954565941642
eular_acr_sle.migraine,0.09494235669115181
eular_acr_sle.slicc_sle,0.10904675261017616
mcas_alternative.mcas_consortium,0.446022142970655
mcas_alternative.migraine,0.7051140453212232
mcas_alternative.slicc_sle,0.7192184412402476
mcas_consortium.migraine,0.2590919023505682
mcas_consortium.slicc_sle,0.2731962982695926
migraine.slicc_sle,0.014104395919024348
aha_kawasaki.eular_acr_sle,0.0647520830306707
aha_kawasaki.mcas_alternative,-0.5368051712180346
aha_kawasaki.mcas_consortium,-0.08577680153504019
aha_kawasaki.migraine,0.16872578181355102
aha_kawasaki.slicc_sle,0.1852082729794402
eular_acr_sle.mcas_alternative,-0.6015572542487053
eular_acr_sle.mcas_consortium,-0.1505288845657109
eular_acr_sle.migraine,0.10397369878288032
eular_acr_sle.slicc_sle,0.1204561899487695
mcas_alternative.mcas_consortium,0.4510283696829944
mcas_alternative.migraine,0.7055309530315856
mcas_alternative.slicc_sle,0.7220134441974748
mcas_consortium.migraine,0.2545025833485912
mcas_consortium.slicc_sle,0.2709850745144804
migraine.slicc_sle,0.01648249116588918
aha_kawasaki.eular_acr_sle,0.08144606285017453
aha_kawasaki.mcas_alternative,-0.5336620110725976
aha_kawasaki.mcas_consortium,-0.07595921323443822
aha_kawasaki.migraine,0.18030268570137498
aha_kawasaki.slicc_sle,0.2040645594350332
eular_acr_sle.mcas_alternative,-0.6151080739227721
eular_acr_sle.mcas_consortium,-0.15740527608461274
eular_acr_sle.migraine,0.09885662285120045
eular_acr_sle.slicc_sle,0.12261849658485868
mcas_alternative.mcas_consortium,0.45770279783815937
mcas_alternative.migraine,0.7139646967739726
mcas_alternative.slicc_sle,0.7377265705076308
mcas_consortium.migraine,0.2562618989358132
mcas_consortium.slicc_sle,0.2800237726694714
migraine.slicc_sle,0.023761873733658234
aha_kawasaki.eular_acr_sle,0.06629579561231314
aha_kawasaki.mcas_alternative,-0.5353099888937791
aha_kawasaki.mcas_consortium,-0.09042313575398264
aha_kawasaki.migraine,0.1745112111380447
aha_kawasaki.slicc_sle,0.19709816454733353
eular_acr_sle.mcas_alternative,-0.6016057845060923
eular_acr_sle.mcas_consortium,-0.15671893136629578
eular_acr_sle.migraine,0.10821541552573155
eular_acr_sle.slicc_sle,0.1308023689350204
mcas_alternative.mcas_consortium,0.4448868531397965
mcas_alternative.migraine,0.7098212000318238
mcas_alternative.slicc_sle,0.7324081534411127
mcas_consortium.migraine,0.26493434689202733
mcas_consortium.slicc_sle,0.2875213003013162
migraine.slicc_sle,0.022586953409288846
aha_kawasaki.eular_acr_sle,0.06787067327048835
aha_kawasaki.mcas_alternative,-0.530779281342391
aha_kawasaki.mcas_consortium,-0.09652572158086414
aha_kawasaki.migraine,0.17188399456448344
aha_kawasaki.slicc_sle,0.18650352510407142
eular_acr_sle.mcas_alternative,-0.5986499546128794
eular_acr_sle.mcas_consortium,-0.1643963948513525
eular_acr_sle.migraine,0.1040133212939951
eular_acr_sle.slicc_sle,0.11863285183358308
mcas_alternative.mcas_consortium,0.4342535597615269
mcas_alternative.migraine,0.7026632759068745
mcas_alternative.slicc_sle,0.7172828064464625
mcas_consortium.migraine,0.2684097161453476
mcas_consortium.slicc_sle,0.28302924668493556
migraine.slicc_sle,0.014619530539587977
aha_kawasaki.eular_acr_sle,0.08125973810469489
aha_kawasaki.mcas_alternative,-0.5328658536859203
aha_kawasaki.mcas_consortium,-0.08386021767381191
aha_kawasaki.migraine,0.18426915824469337
aha_kawasaki.slicc_sle,0.19443191752710653
eular_acr_sle.mcas_alternative,-0.6141255917906152
eular_acr_sle.mcas_consortium,-0.1651199557785068
eular_acr_sle.migraine,0.10300942013999848
eular_acr_sle.slicc_sle,0.11317217942241165
mcas_alternative.mcas_consortium,0.4490056360121084
mcas_alternative.migraine,0.7171350119306137
mcas_alternative.slicc_sle,0.7272977712130269
mcas_consortium.migraine,0.2681293759185053
mcas_consortium.slicc_sle,0.27829213520091844
migraine.slicc_sle,0.01016275928241317
aha_kawasaki.eular_acr_sle,0.0702058398428731
aha_kawasaki.mcas_alternative,-0.5329358314615433
aha_kawasaki.mcas_consortium,-0.09802874971824238
aha_kawasaki.migraine,0.16082467219991603
aha_kawasaki.slicc_sle,0.18218004599252158
eular_acr_sle.mcas_alternative,-0.6031416713044164
eular_acr_sle.mcas_consortium,-0.16823458956111548
eular_acr_sle.migraine,0.09061883235704293
eular_acr_sle.slicc_sle,0.11197420614964848
mcas_alternative.mcas_consortium,0.43490708174330095
mcas_alternative.migraine,0.6937605036614594
mcas_alternative.slicc_sle,0.7151158774540649
mcas_consortium.migraine,0.2588534219181584
mcas_consortium.slicc_sle,0.28020879571076396
migraine.slicc_sle,0.021355373792605548
aha_kawasaki.eular_acr_sle,0.07793515220106606
aha_kawasaki.mcas_alternative,-0.523544001567072
aha_kawasaki.mcas_consortium,-0.07817405417211898
aha_kawasaki.migraine,0.1761900678216426
aha_kawasaki.slicc_sle,0.2002351812887868
eular_acr_sle.mcas_alternative,-0.6014791537681381
eular_acr_sle.mcas_consortium,-0.15610920637318504
eular_acr_sle.migraine,0.09825491562057653
eular_acr_sle.slicc_sle,0.12230002908772075
mcas_alternative.mcas_consortium,0.44536994739495306
mcas_alternative.migraine,0.6997340693887146
mcas_alternative.slicc_sle,0.7237791828558588
mcas_consortium.migraine,0.25436412199376157
mcas_consortium.slicc_sle,0.2784092354609058
migraine.slicc_sle,0.02404511346714422
aha_kawasaki.eular_acr_sle,0.06363962314532756
aha_kawasaki.mcas_alternative,-0.5312651865066975
aha_kawasaki.mcas_consortium,-0.09328855347949627
aha_kawasaki.migraine,0.1643891850399939
aha_kawasaki.slicc_sle,0.17705073694099838
eular_acr_sle.mcas_alternative,-0.5949048096520251
eular_acr_sle.mcas_consortium,-0.15692817662482383
eular_acr_sle.migraine,0.10074956189466633
eular_acr_sle.slicc_sle,0.11341111379567081
mcas_alternative.mcas_consortium,0.43797663302720125
mcas_alternative.migraine,0.6956543715466914
mcas_alternative.slicc_sle,0.7083159234476959
mcas_consortium.migraine,0.25767773851949016
mcas_consortium.slicc_sle,0.27033929042049465
migraine.slicc_sle,0.012661551901004486
aha_kawasaki.eular_acr_sle,0.06524274704511424
aha_kawasaki.mcas_alternative,-0.534904301833472
aha_kawasaki.mcas_consortium,-0.08631616567424416
aha_kawasaki.migraine,0.17475242555585435
aha_kawasaki.slicc_sle,0.20153448815900532
eular_acr_sle.mcas_alternative,-0.6001470488785863
eular_acr_sle.mcas_consortium,-0.1515589127193584
eular_acr_sle.migraine,0.10950967851074012
eular_acr_sle.slicc_sle,0.13629174111389109
mcas_alternative.mcas_consortium,0.4485881361592279
mcas_alternative.migraine,0.7096567273893264
mcas_alternative.slicc_sle,0.7364387899924774
mcas_consortium.migraine,0.2610685912300985
mcas_consortium.slicc_sle,0.2878506538332495
migraine.slicc_sle,0.02678206260315097
aha_kawasaki.eular_acr_sle,0.07246734967833479
aha_kawasaki.mcas_alternative,-0.5409437979507992
aha_kawasaki.mcas_consortium,-0.0906594988947873
aha_kawasaki.migraine,0.1641583078820119
aha_kawasaki.slicc_sle,0.1875712388464672
eular_acr_sle.mcas_alternative,-0.613411147629134
eular_acr_sle.mcas_consortium,-0.1631268485731221
eular_acr_sle.migraine,0.09169095820367712
eular_acr_sle.slicc_sle,0.11510388916813241
mcas_alternative.mcas_consortium,0.45028429905601186
mcas_alternative.migraine,0.7051021058328111
mcas_alternative.slicc_sle,0.7285150367972664
mcas_consortium.migraine,0.2548178067767992
mcas_consortium.slicc_sle,0.2782307377412545
migraine.slicc_sle,0.023412930964455292
aha_kawasaki.eular_acr_sle,0.08323560864430579
aha_kawasaki.mcas_alternative,-0.5331843061628385
aha_kawasaki.mcas_consortium,-0.06890186825602829
aha_kawasaki.migraine,0.17718227311795687
aha_kawasaki.slicc_sle,0.19809861621840064
eular_acr_sle.mcas_alternative,-0.6164199148071443
eular_acr_sle.mcas_consortium,-0.15213747690033408
eular_acr_sle.migraine,0.09394666447365108
eular_acr_sle.slicc_sle,0.11486300757409484
mcas_alternative.mcas_consortium,0.46428243790681023
mcas_alternative.migraine,0.7103665792807954
mcas_alternative.slicc_sle,0.7312829223812392
mcas_consortium.migraine,0.24608414137398515
mcas_consortium.slicc_sle,0.2670004844744289
migraine.slicc_sle,0.02091634310044377
aha_kawasaki.eular_acr_sle,0.08442722465297958
aha_kawasaki.mcas_alternative,-0.5279836993172964
aha_kawasaki.mcas_consortium,-0.0934544596642235
aha_kawasaki.migraine,0.17045528999343862
aha_kawasaki.slicc_sle,0.1861407910563715
eular_acr_sle.mcas_alternative,-0.612410923970276
eular_acr_sle.mcas_consortium,-0.17788168431720308
eular_acr_sle.migraine,0.08602806534045904
eular_acr_sle.slicc_sle,0.10171356640339191
mcas_alternative.mcas_consortium,0.4345292396530729
mcas_alternative.migraine,0.698438989310735
mcas_alternative.slicc_sle,0.7141244903736679
mcas_consortium.migraine,0.2639097496576621
mcas_consortium.slicc_sle,0.279595250720595
migraine.slicc_sle,0.01568550106293287
aha_kawasaki.eular_acr_sle,0.07948346512861093
aha_kawasaki.mcas_alternative,-0.536687287868209
aha_kawasaki.mcas_consortium,-0.09493278782590853
aha_kawasaki.migraine,0.17714593815801827
aha_kawasaki.slicc_sle,0.18787102512668152
eular_acr_sle.mcas_alternative,-0.6161707529968199
eular_acr_sle.mcas_consortium,-0.17441625295451946
eular_acr_sle.migraine,0.09766247302940734
eular_acr_sle.slicc_sle,0.10838755999807059
mcas_alternative.mcas_consortium,0.44175450004230044
mcas_alternative.migraine,0.7138332260262272
mcas_alternative.slicc_sle,0.7245583129948905
mcas_consortium.migraine,0.2720787259839268
mcas_consortium.slicc_sle,0.28280381295259005
migraine.slicc_sle,0.010725086968663256
aha_kawasaki.eular_acr_sle,0.06526606886017294
aha_kawasaki.mcas_alternative,-0.5363962012738641
aha_kawasaki.mcas_consortium,-0.08576892007973669
aha_kawasaki.migraine,0.16684439111008054
aha_kawasaki.slicc_sle,0.19440008282127952
eular_acr_sle.mcas_alternative,-0.6016622701340371
eular_acr_sle.mcas_consortium,-0.15103498893990963
eular_acr_sle.migraine,0.1015783222499076
eular_acr_sle.slicc_sle,0.12913401396110658
mcas_alternative.mcas_consortium,0.4506272811941274
mcas_alternative.migraine,0.7032405923839447
mcas_alternative.slicc_sle,0.7307962840951436
mcas_consortium.migraine,0.2526133111898172
mcas_consortium.slicc_sle,0.2801690029010162
migraine.slicc_sle,0.027555691711198982
aha_kawasaki.eular_acr_sle,0.0681874135161129
aha_kawasaki.mcas_alternative,-0.5392789368505504
aha_kawasaki.mcas_consortium,-0.08919265310709967
aha_kawasaki.migraine,0.17618410119927042
aha_kawasaki.slicc_sle,0.2015586459288583
eular_acr_sle.mcas_alternative,-0.6074663503666633
eular_acr_sle.mcas_consortium,-0.15738006662321258
eular_acr_sle.migraine,0.10799668768315751
eular_acr_sle.slicc_sle,0.1333712324127454
mcas_alternative.mcas_consortium,0.4500862837434507
mcas_alternative.migraine,0.7154630380498208
mcas_alternative.slicc_sle,0.7408375827794087
mcas_consortium.migraine,0.2653767543063701
mcas_consortium.slicc_sle,0.290751299035958
migraine.slicc_sle,0.02537454472958789
aha_kawasaki.eular_acr_sle,0.07781490749951558
aha_kawasaki.mcas_alternative,-0.5314512733561978
aha_kawasaki.mcas_consortium,-0.08174629086062613
aha_kawasaki.migraine,0.15760427553044476
aha_kawasaki.slicc_sle,0.20245105732133428
eular_acr_sle.mcas_alternative,-0.6092661808557134
eular_acr_sle.mcas_consortium,-0.1595611983601417
eular_acr_sle.migraine,0.07978936803092918
eular_acr_sle.slicc_sle,0.1246361498218187
mcas_alternative.mcas_consortium,0.44970498249557167
mcas_alternative.migraine,0.6890555488866426
mcas_alternative.slicc_sle,0.7339023306775321
mcas_consortium.migraine,0.23935056639107088
mcas_consortium.slicc_sle,0.2841973481819604
migraine.slicc_sle,0.04484678179088952
aha_kawasaki.eular_acr_sle,0.07820394398059172
aha_kawasaki.mcas_alternative,-0.5217419988690581
aha_kawasaki.mcas_consortium,-0.08763796406588487
aha_kawasaki.migraine,0.17915076008812303
aha_kawasaki.slicc_sle,0.18679178782785666
eular_acr_sle.mcas_alternative,-0.5999459428496499
eular_acr_sle.mcas_consortium,-0.16584190804647658
eular_acr_sle.migraine,0.10094681610753131
eular_acr_sle.slicc_sle,0.10858784384726494
mcas_alternative.mcas_consortium,0.4341040348031733
mcas_alternative.migraine,0.7008927589571812
mcas_alternative.slicc_sle,0.7085337866969148
mcas_consortium.migraine,0.2667887241540079
mcas_consortium.slicc_sle,0.2744297518937415
migraine.slicc_sle,0.00764102773973363
aha_kawasaki.eular_acr_sle,0.07777134484295001
aha_kawasaki.mcas_alternative,-0.5432343673273303
aha_kawasaki.mcas_consortium,-0.090242042311381
aha_kawasaki.migraine,0.17610255870999048
aha_kawasaki.slicc_sle,0.18748788056883736
eular_acr_sle.mcas_alternative,-0.6210057121702803
eular_acr_sle.mcas_consortium,-0.168013387154331
eular_acr_sle.migraine,0.09833121386704047
eular_acr_sle.slicc_sle,0.10971653572588735
mcas_alternative.mcas_consortium,0.4529923250159493
mcas_alternative.migraine,0.7193369260373208
mcas_alternative.slicc_sle,0.7307222478961677
mcas_consortium.migraine,0.2663446010213715
mcas_consortium.slicc_sle,0.27772992288021836
migraine.slicc_sle,0.011385321858846886
aha_kawasaki.eular_acr_sle,0.08321609246379857
aha_kawasaki.mcas_alternative,-0.5345355117083717
aha_kawasaki.mcas_consortium,-0.0877324657653702
aha_kawasaki.migraine,0.17293042391173685
aha_kawasaki.slicc_sle,0.18929506262196139
eular_acr_sle.mcas_alternative,-0.6177516041721702
eular_acr_sle.mcas_consortium,-0.17094855822916877
eular_acr_sle.migraine,0.08971433144793828
eular_acr_sle.slicc_sle,0.10607897015816281
mcas_alternative.mcas_consortium,0.44680304594300146
mcas_alternative.migraine,0.7074659356201085
mcas_alternative.slicc_sle,0.723830574330333
mcas_consortium.migraine,0.26066288967710705
mcas_consortium.slicc_sle,0.2770275283873316
migraine.slicc_sle,0.016364638710224533
aha_kawasaki.eular_acr_sle,0.07308590641839263
aha_kawasaki.mcas_alternative,-0.5330882433063904
aha_kawasaki.mcas_consortium,-0.0841838906281085
aha_kawasaki.migraine,0.17643638126475025
aha_kawasaki.slicc_sle,0.18865773960119192
eular_acr_sle.mcas_alternative,-0.606174149724783
eular_acr_sle.mcas_consortium,-0.15726979704650113
eular_acr_sle.migraine,0.10335047484635762
eular_acr_sle.slicc_sle,0.11557183318279929
mcas_alternative.mcas_consortium,0.4489043526782819
mcas_alternative.migraine,0.7095246245711406
mcas_alternative.slicc_sle,0.7217459829075823
mcas_consortium.migraine,0.26062027189285875
mcas_consortium.slicc_sle,0.2728416302293004
migraine.slicc_sle,0.012221358336441668
aha_kawasaki.eular_acr_sle,0.07216361421842965
aha_kawasaki.mcas_alternative,-0.5304559981535562
aha_kawasaki.mcas_consortium,-0.0833827084942822
aha_kawasaki.migraine,0.17535948749785746
aha_kawasaki.slicc_sle,0.19362533641794588
eular_acr_sle.mcas_alternative,-0.6026196123719858
eular_acr_sle.mcas_consortium,-0.15554632271271185
eular_acr_sle.migraine,0.10319587327942781
eular_acr_sle.slicc_sle,0.12146172219951623
mcas_alternative.mcas_consortium,0.44707328965927395
mcas_alternative.migraine,0.7058154856514136
mcas_alternative.slicc_sle,0.724081334571502
mcas_consortium.migraine,0.25874219599213966
mcas_consortium.slicc_sle,0.2770080449122281
migraine.slicc_sle,0.018265848920088423
aha_kawasaki.eular_acr_sle,0.06502760573409105
aha_kawasaki.mcas_alternative,-0.5364703707990568
aha_kawasaki.mcas_consortium,-0.08722306540067226
aha_kawasaki.migraine,0.1708390062924412
aha_kawasaki.slicc_sle,0.18455345873988538
eular_acr_sle.mcas_alternative,-0.6014979765331478
eular_acr_sle.mcas_consortium,-0.15225067113476332
eular_acr_sle.migraine,0.10581140055835014
eular_acr_sle.slicc_sle,0.11952585300579432
mcas_alternative.mcas_consortium,0.44924730539838453
mcas_alternative.migraine,0.707309377091498
mcas_alternative.slicc_sle,0.7210238295389422
mcas_consortium.migraine,0.25806207169311346
mcas_consortium.slicc_sle,0.27177652414055764
migraine.slicc_sle,0.013714452447444181
aha_kawasaki.eular_acr_sle,0.08066070849736118
aha_kawasaki.mcas_alternative,-0.535910657021943
aha_kawasaki.mcas_consortium,-0.09072561543766167
aha_kawasaki.migraine,0.17453689184918275
aha_kawasaki.slicc_sle,0.18612013476956868
eular_acr_sle.mcas_alternative,-0.6165713655193041
eular_acr_sle.mcas_consortium,-0.17138632393502284
eular_acr_sle.migraine,0.09387618335182157
eular_acr_sle.slicc_sle,0.1054594262722075
mcas_alternative.mcas_consortium,0.4451850415842813
mcas_alternative.migraine,0.7104475488711257
mcas_alternative.slicc_sle,0.7220307917915116
mcas_consortium.migraine,0.2652625072868444
mcas_consortium.slicc_sle,0.27684575020723035
migraine.slicc_sle,0.011583242920385928
aha_kawasaki.eular_acr_sle,0.0801693348048449
aha_kawasaki.mcas_alternative,-0.5215263922217828
aha_kawasaki.mcas_consortium,-0.07928502385441938
aha_kawasaki.migraine,0.17436614384677096
aha_kawasaki.slicc_sle,0.19639709976990982
eular_acr_sle.mcas_alternative,-0.6016957270266277
eular_acr_sle.mcas_consortium,-0.15945435865926427
eular_acr_sle.migraine,0.09419680904192607
eular_acr_sle.slicc_sle,0.11622776496506493
mcas_alternative.mcas_consortium,0.4422413683673634
mcas_alternative.migraine,0.6958925360685537
mcas_alternative.slicc_sle,0.7179234919916926
mcas_consortium.migraine,0.25365116770119034
mcas_consortium.slicc_sle,0.2756821236243292
migraine.slicc_sle,0.022030955923138862
aha_kawasaki.eular_acr_sle,0.0788506911519562
aha_kawasaki.mcas_alternative,-0.5246764377020021
